experimentId,experimentRunId,sequence,specificationId,specificationName,workflow,repetition,status,resultClassification,failureType,failureStage,error,attemptCount,startedAt,completedAt,runId,provider,model,temperature,promptVersion,runOrder,randomSeed,workflowDurationMs,aiGenerationDurationMs,refinementIterations,converged,stopReason,totalPromptTokens,totalOutputTokens,totalTokens,initialStaticPassed,initialRuntimePassed,initialAccessibilityPassed,initialFunctionalPassed,initialAllPassed,initialStaticTotalIssues,initialStaticErrors,initialStaticWarnings,initialRuntimeConsoleErrors,initialRuntimeUncaughtExceptions,initialRequiredControlsPresent,initialRequiredControlsExpected,initialAccessibilityViolations,initialAccessibilityViolatingNodes,initialAccessibilityCritical,initialAccessibilitySerious,initialAccessibilityModerate,initialAccessibilityMinor,initialAccessibilityIncomplete,initialFunctionalPassedTests,initialFunctionalFailedTests,initialFunctionalTotalTests,finalStaticPassed,finalRuntimePassed,finalAccessibilityPassed,finalFunctionalPassed,finalAllPassed,finalStaticTotalIssues,finalStaticErrors,finalStaticWarnings,finalRuntimeConsoleErrors,finalRuntimeUncaughtExceptions,finalRequiredControlsPresent,finalRequiredControlsExpected,finalAccessibilityViolations,finalAccessibilityViolatingNodes,finalAccessibilityCritical,finalAccessibilitySerious,finalAccessibilityModerate,finalAccessibilityMinor,finalAccessibilityIncomplete,finalFunctionalPassedTests,finalFunctionalFailedTests,finalFunctionalTotalTests,staticIssueChange,accessibilityViolationChange,functionalFailedTestChange,iterationMetrics,responseFile
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__5,68,quiz,Multiple-choice Quiz,one-shot,5,completed,valid-poor-quality,,,,1,2026-08-03T14:57:21.716Z,2026-08-03T14:57:45.971Z,2026-08-03T14-57-43-495Z-fffe6529,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,24250,21760,0,,not-applicable,743,2703,3446,false,true,false,true,false,1,1,0,0,0,2,2,1,2,0,1,0,0,1,7,0,7,false,true,false,true,false,1,1,0,0,0,2,2,1,2,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":21760,""promptTokens"":743,""outputTokens"":2703,""totalTokens"":3446}]",responses/quiz__one-shot__5.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__8,69,booking,Appointment Booking Form,one-shot,8,completed,valid-poor-quality,,,,1,2026-08-03T14:57:46.064Z,2026-08-03T14:58:18.882Z,2026-08-03T14-58-16-065Z-ca98a6a5,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,32812,29954,0,,not-applicable,796,3502,4298,false,true,false,true,false,1,1,0,0,0,2,2,1,3,0,1,0,0,1,9,0,9,false,true,false,true,false,1,1,0,0,0,2,2,1,3,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":29954,""promptTokens"":796,""outputTokens"":3502,""totalTokens"":4298}]",responses/booking__one-shot__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__7,70,quiz,Multiple-choice Quiz,quality-focused,7,completed,valid-passed,,,,1,2026-08-03T14:58:18.969Z,2026-08-03T14:58:39.445Z,2026-08-03T14-58-37-331Z-5580a76a,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,20472,18334,0,,not-applicable,906,2674,3580,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":18334,""promptTokens"":906,""outputTokens"":2674,""totalTokens"":3580}]",responses/quiz__quality-focused__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__10,71,quiz,Multiple-choice Quiz,quality-focused,10,completed,valid-passed,,,,1,2026-08-03T14:58:39.533Z,2026-08-03T14:59:05.945Z,2026-08-03T14-59-03-848Z-4a27d1fa,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,26404,24289,0,,not-applicable,906,2515,3421,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":24289,""promptTokens"":906,""outputTokens"":2515,""totalTokens"":3421}]",responses/quiz__quality-focused__10.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__1,72,todo,To-do List,automated-refinement,1,completed,valid-passed,,,,1,2026-08-03T14:59:06.034Z,2026-08-03T15:00:01.180Z,2026-08-03T14-59-39-228Z-072c9804,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,55122,47852,1,true,no-actionable-feedback,4958,5102,10060,true,true,false,true,false,0,0,0,0,0,2,2,2,3,0,2,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6,0,6,0,-2,0,"[{""iteration"":0,""generationDurationMs"":33152,""promptTokens"":734,""outputTokens"":2549,""totalTokens"":3283},{""iteration"":1,""generationDurationMs"":14700,""promptTokens"":4224,""outputTokens"":2553,""totalTokens"":6777}]",responses/todo__automated-refinement__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__automated-refinement__8,73,booking,Appointment Booking Form,automated-refinement,8,completed,valid-passed,,,,1,2026-08-03T15:00:01.275Z,2026-08-03T15:01:03.048Z,2026-08-03T15-00-30-689Z-e18e8b66,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,61774,56843,1,true,no-actionable-feedback,6205,7266,13471,false,true,false,true,false,2,1,1,0,0,2,2,1,2,0,1,0,0,1,9,0,9,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,9,0,9,-2,-1,0,"[{""iteration"":0,""generationDurationMs"":29389,""promptTokens"":796,""outputTokens"":3616,""totalTokens"":4412},{""iteration"":1,""generationDurationMs"":27454,""promptTokens"":5409,""outputTokens"":3650,""totalTokens"":9059}]",responses/booking__automated-refinement__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__automated-refinement__2,74,todo,To-do List,automated-refinement,2,completed,valid-passed,,,,1,2026-08-03T15:01:03.145Z,2026-08-03T15:01:46.772Z,2026-08-03T15-01-20-011Z-bbf32377,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,43620,36069,1,true,no-actionable-feedback,5263,5474,10737,true,true,false,true,false,0,0,0,0,0,2,2,2,4,0,2,0,0,1,6,0,6,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6,0,6,0,-2,0,"[{""iteration"":0,""generationDurationMs"":16817,""promptTokens"":734,""outputTokens"":2800,""totalTokens"":3534},{""iteration"":1,""generationDurationMs"":19252,""promptTokens"":4529,""outputTokens"":2674,""totalTokens"":7203}]",responses/todo__automated-refinement__2.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__3,75,quiz,Multiple-choice Quiz,automated-refinement,3,completed,valid-passed,,,,1,2026-08-03T15:01:46.871Z,2026-08-03T15:02:41.063Z,2026-08-03T15-02-06-276Z-e0cccc2c,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,54177,48492,1,true,no-actionable-feedback,4975,5179,10154,false,true,false,true,false,1,1,0,0,0,2,2,1,2,0,1,0,0,1,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,-1,-1,0,"[{""iteration"":0,""generationDurationMs"":19371,""promptTokens"":743,""outputTokens"":2573,""totalTokens"":3316},{""iteration"":1,""generationDurationMs"":29121,""promptTokens"":4232,""outputTokens"":2606,""totalTokens"":6838}]",responses/quiz__automated-refinement__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__quality-focused__4,76,todo,To-do List,quality-focused,4,completed,valid-poor-quality,,,,1,2026-08-03T15:02:41.170Z,2026-08-03T15:03:02.351Z,2026-08-03T15-03-00-372Z-2f4f9e8c,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21175,19174,0,,not-applicable,897,2898,3795,false,true,true,true,false,2,2,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,false,true,true,true,false,2,2,0,0,0,2,2,0,0,0,0,0,0,0,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":19174,""promptTokens"":897,""outputTokens"":2898,""totalTokens"":3795}]",responses/todo__quality-focused__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,todo__one-shot__4,77,todo,To-do List,one-shot,4,completed,valid-poor-quality,,,,1,2026-08-03T15:03:02.448Z,2026-08-03T15:03:23.527Z,2026-08-03T15-03-19-540Z-e22e2ed7,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21069,17078,0,,not-applicable,734,2440,3174,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,true,true,false,true,false,0,0,0,0,0,2,2,1,1,0,1,0,0,1,6,0,6,0,0,0,"[{""iteration"":0,""generationDurationMs"":17078,""promptTokens"":734,""outputTokens"":2440,""totalTokens"":3174}]",responses/todo__one-shot__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__quality-focused__7,78,booking,Appointment Booking Form,quality-focused,7,completed,valid-poor-quality,,,,1,2026-08-03T15:03:23.621Z,2026-08-03T15:03:51.451Z,2026-08-03T15-03-49-132Z-43baf6b5,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,27823,25477,0,,not-applicable,959,3221,4180,false,true,true,true,false,2,2,0,0,0,2,2,0,0,0,0,0,0,0,9,0,9,false,true,true,true,false,2,2,0,0,0,2,2,0,0,0,0,0,0,0,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":25477,""promptTokens"":959,""outputTokens"":3221,""totalTokens"":4180}]",responses/booking__quality-focused__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__3,79,quiz,Multiple-choice Quiz,quality-focused,3,completed,valid-passed,,,,1,2026-08-03T15:03:51.546Z,2026-08-03T15:04:09.435Z,2026-08-03T15-04-07-220Z-cc4fc56b,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,17882,15660,0,,not-applicable,906,2065,2971,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":15660,""promptTokens"":906,""outputTokens"":2065,""totalTokens"":2971}]",responses/quiz__quality-focused__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__9,80,booking,Appointment Booking Form,one-shot,9,completed,valid-poor-quality,,,,1,2026-08-03T15:04:09.535Z,2026-08-03T15:04:56.200Z,2026-08-03T15-04-52-692Z-995c5f2b,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,46668,43124,0,,not-applicable,796,3203,3999,false,true,false,true,false,3,3,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,false,true,false,true,false,3,3,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":43124,""promptTokens"":796,""outputTokens"":3203,""totalTokens"":3999}]",responses/booking__one-shot__9.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__automated-refinement__3,81,booking,Appointment Booking Form,automated-refinement,3,completed,valid-passed,,,,1,2026-08-03T15:04:56.302Z,2026-08-03T15:06:13.884Z,2026-08-03T15-05-32-537Z-4c20466f,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,77563,72159,1,true,no-actionable-feedback,6327,6951,13278,false,true,false,true,false,2,1,1,0,0,2,2,1,5,0,1,0,0,1,9,0,9,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,9,0,9,-2,-1,0,"[{""iteration"":0,""generationDurationMs"":36198,""promptTokens"":796,""outputTokens"":3662,""totalTokens"":4458},{""iteration"":1,""generationDurationMs"":35961,""promptTokens"":5531,""outputTokens"":3289,""totalTokens"":8820}]",responses/booking__automated-refinement__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__1,82,booking,Appointment Booking Form,one-shot,1,completed,valid-poor-quality,,,,1,2026-08-03T15:06:13.986Z,2026-08-03T15:06:52.871Z,2026-08-03T15-06-37-962Z-1ad64977,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,38880,23943,0,,not-applicable,796,3203,3999,false,true,false,false,false,4,3,1,0,0,2,2,1,4,0,1,0,0,1,5,4,9,false,true,false,false,false,4,3,1,0,0,2,2,1,4,0,1,0,0,1,5,4,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":23943,""promptTokens"":796,""outputTokens"":3203,""totalTokens"":3999}]",responses/booking__one-shot__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__3,83,booking,Appointment Booking Form,one-shot,3,completed,valid-poor-quality,,,,1,2026-08-03T15:06:52.982Z,2026-08-03T15:07:24.535Z,2026-08-03T15-07-21-028Z-64d732b4,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,31547,28020,0,,not-applicable,796,3969,4765,false,true,false,true,false,3,2,1,0,0,2,2,1,3,0,1,0,0,1,9,0,9,false,true,false,true,false,3,2,1,0,0,2,2,1,3,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":28020,""promptTokens"":796,""outputTokens"":3969,""totalTokens"":4765}]",responses/booking__one-shot__3.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__one-shot__6,84,booking,Appointment Booking Form,one-shot,6,completed,valid-poor-quality,,,,1,2026-08-03T15:07:24.640Z,2026-08-03T15:07:54.904Z,2026-08-03T15-07-51-883Z-79f0e4ef,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,30258,27221,0,,not-applicable,796,3708,4504,false,true,false,true,false,3,3,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,false,true,false,true,false,3,3,0,0,0,2,2,1,4,0,1,0,0,1,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":27221,""promptTokens"":796,""outputTokens"":3708,""totalTokens"":4504}]",responses/booking__one-shot__6.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__7,85,quiz,Multiple-choice Quiz,one-shot,7,completed,valid-poor-quality,,,,1,2026-08-03T15:07:55.009Z,2026-08-03T15:08:16.702Z,2026-08-03T15-08-13-520Z-9c3d0a87,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21684,18496,0,,not-applicable,743,2620,3363,true,true,false,true,false,0,0,0,0,0,2,2,1,3,0,1,0,0,1,7,0,7,true,true,false,true,false,0,0,0,0,0,2,2,1,3,0,1,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":18496,""promptTokens"":743,""outputTokens"":2620,""totalTokens"":3363}]",responses/quiz__one-shot__7.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__4,86,quiz,Multiple-choice Quiz,one-shot,4,completed,valid-poor-quality,,,,1,2026-08-03T15:08:16.800Z,2026-08-03T15:08:38.048Z,2026-08-03T15-08-35-340Z-da00b85b,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21252,18519,0,,not-applicable,743,2911,3654,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,false,true,true,true,false,1,1,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":18519,""promptTokens"":743,""outputTokens"":2911,""totalTokens"":3654}]",responses/quiz__one-shot__4.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,booking__quality-focused__1,87,booking,Appointment Booking Form,quality-focused,1,completed,valid-poor-quality,,,,1,2026-08-03T15:08:38.198Z,2026-08-03T15:09:05.416Z,2026-08-03T15-09-02-946Z-abb8a53f,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,27206,24689,0,,not-applicable,959,3434,4393,false,true,true,true,false,2,1,1,0,0,2,2,0,0,0,0,0,0,0,9,0,9,false,true,true,true,false,2,1,1,0,0,2,2,0,0,0,0,0,0,0,9,0,9,0,0,0,"[{""iteration"":0,""generationDurationMs"":24689,""promptTokens"":959,""outputTokens"":3434,""totalTokens"":4393}]",responses/booking__quality-focused__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__one-shot__8,88,quiz,Multiple-choice Quiz,one-shot,8,completed,valid-poor-quality,,,,1,2026-08-03T15:09:05.525Z,2026-08-03T15:09:36.469Z,2026-08-03T15-09-33-917Z-3418bb62,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,30936,28357,0,,not-applicable,743,2644,3387,false,true,false,true,false,1,1,0,0,0,2,2,2,3,0,2,0,0,1,7,0,7,false,true,false,true,false,1,1,0,0,0,2,2,2,3,0,2,0,0,1,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":28357,""promptTokens"":743,""outputTokens"":2644,""totalTokens"":3387}]",responses/quiz__one-shot__8.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__quality-focused__1,89,quiz,Multiple-choice Quiz,quality-focused,1,completed,valid-passed,,,,1,2026-08-03T15:09:36.581Z,2026-08-03T15:09:57.855Z,2026-08-03T15-09-55-733Z-f2b4d3fe,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,21273,19122,0,,not-applicable,906,2591,3497,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,7,0,0,0,"[{""iteration"":0,""generationDurationMs"":19122,""promptTokens"":906,""outputTokens"":2591,""totalTokens"":3497}]",responses/quiz__quality-focused__1.json
experiment-2026-08-03T14-15-25-809Z-f77080fe,quiz__automated-refinement__9,90,quiz,Multiple-choice Quiz,automated-refinement,9,completed,valid-passed,,,,1,2026-08-03T15:09:57.956Z,2026-08-03T15:11:19.176Z,2026-08-03T15-10-15-645Z-48d201a7,openai,gpt-5.6-luna,0,1.0.0,seeded-random,77077,81205,73548,2,true,no-actionable-feedback,9209,7909,17118,false,true,false,true,false,1,1,0,0,0,2,2,1,4,0,1,0,0,1,7,0,7,true,true,true,true,true,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,7,-1,-1,0,"[{""iteration"":0,""generationDurationMs"":17659,""promptTokens"":743,""outputTokens"":2645,""totalTokens"":3388},{""iteration"":1,""generationDurationMs"":29920,""promptTokens"":4381,""outputTokens"":2653,""totalTokens"":7034},{""iteration"":2,""generationDurationMs"":25969,""promptTokens"":4085,""outputTokens"":2611,""totalTokens"":6696}]",responses/quiz__automated-refinement__9.json
